"created_at","timestamp_ms","id","extended_full_text","user_id","user_screen_name","user_name","user_followers_count","user_location","user_created_at","user_friends_count","user_statuses_count","user_verified","id_str","source","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","filter_level","lang","possibly_sensitive","withheld_copyright","place_name","text","long","lat","quoted_status_id_str","place_country_code","rt_id","rt_user_name","rt_extended_full_text","rt_text","rt_favorite_count","rt_friends_count","rt_followers_count","rt_statuses_count","rt_user_id","rt_retweet_count","rt_reply_count","rt_quote_count","rt_user_verified","rt_user_location","rt_truncated","rt_source","rt_created_at","rt_user_screen_name","lat_float","long_float","hour","year","month","day","date"
"Sun Jul 24 15:49:33 +0000 2016","1469375373000","757301715678879744","Um, is this meant to be a joke? Or something anti-#Assad coalition dreamed up since #TurkeyFailedCoup? https://t.co/11pd9hABDI",,"lettywho1","Dr Nazreen Kadir","1463","Northern California","Wed Aug 07 22:59:19 +0000 2013","1336","108901",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Um, is this meant to be a joke? Or something anti-#Assad coalition dreamed up since #TurkeyFailedCoup? https://t.co/11pd9hABDI","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"15","2016","07","24","07/24/2016"
"Sun Jul 24 11:14:32 +0000 2016","1469358872000","757232505472815104","RT @voicesofjuly15: ÐžÐ±ÑŠÑ�Ñ�Ð½ÐµÐ½Ð¸Ðµ 15-Ð³Ð¾ Ð¸ÑŽÐ»Ñ� 
#Ð¢ÑƒÑ€Ñ†Ð¸Ñ� #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/bQEaShbJeA",,"mteuu","Mete","688","Ankara, TÃ¼rkiye","Fri Feb 04 18:11:57 +0000 2011","1196","71433",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"tr",,,"null","RT @voicesofjuly15: ÐžÐ±ÑŠÑ�Ñ�Ð½ÐµÐ½Ð¸Ðµ 15-Ð³Ð¾ Ð¸ÑŽÐ»Ñ� 
#Ð¢ÑƒÑ€Ñ†Ð¸Ñ� #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/bQEaShbJeA","0.00000","0.00000",,"null","756975877200764929","voicesofjuly15turkey","ÐžÐ±ÑŠÑ�Ñ�Ð½ÐµÐ½Ð¸Ðµ 15-Ð³Ð¾ Ð¸ÑŽÐ»Ñ� 
#Ð¢ÑƒÑ€Ñ†Ð¸Ñ� #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/bQEaShbJeA","ÐžÐ±ÑŠÑ�Ñ�Ð½ÐµÐ½Ð¸Ðµ 15-Ð³Ð¾ Ð¸ÑŽÐ»Ñ� 
#Ð¢ÑƒÑ€Ñ†Ð¸Ñ� #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/bQEaShbJeA",,"116","10384","29",,"0",,,,,,,"Sat Jul 23 18:14:47 +0000 2016","voicesofjuly15",,,"11","2016","07","24","07/24/2016"
"Sun Jul 24 15:54:20 +0000 2016","1469375660000","757302919460954112","RT @failedcoupfacts: Lt. Col. Ãœmit GenÃ§er who had made the presenter read that so-called notice on TRT was arrested. #TurkeyFailedCoup httpâ€¦",,"alimuratyel","ali murat yel","6725","Ä°stanbul, TÃ¼rkiye","Wed Jun 09 16:36:37 +0000 2010","1471","17172",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @failedcoupfacts: Lt. Col. Ãœmit GenÃ§er who had made the presenter read that so-called notice on TRT was arrested. #TurkeyFailedCoup httpâ€¦","0.00000","0.00000",,"null","757294827474149376","Failed Coup Facts","Lt. Col. Ãœmit GenÃ§er who had made the presenter read that so-called notice on TRT was arrested. #TurkeyFailedCoup https://t.co/u7lw7mXO90","Lt. Col. Ãœmit GenÃ§er who had made the presenter read that so-called notice on TRT was arrested. #TurkeyFailedCoup https://t.co/u7lw7mXO90",,"0","3198","224",,"0",,,,,,,"Sun Jul 24 15:22:11 +0000 2016","failedcoupfacts",,,"15","2016","07","24","07/24/2016"
"Sun Jul 24 04:15:12 +0000 2016","1469333712000","757126976805175300","RT @voicesofjuly15: Decleration of The July 15 #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/jWjd3lsHb5",,"ReisistAU","DarbekÄ±ran","2498","Belirsiz","Sun Jun 17 06:03:21 +0000 2012","4778","9444",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"tr",,,"null","RT @voicesofjuly15: Decleration of The July 15 #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/jWjd3lsHb5","0.00000","0.00000",,"null","756967480032129024","voicesofjuly15turkey","Decleration of The July 15 #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/jWjd3lsHb5","Decleration of The July 15 #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/jWjd3lsHb5",,"0","9645","23",,"0",,,,,,,"Sat Jul 23 17:41:25 +0000 2016","voicesofjuly15",,,"04","2016","07","24","07/24/2016"
"Sun Jul 24 05:31:04 +0000 2016","1469338264000","757146069255983104","RT @voicesofjuly15: Ø¨ÙŠØ§Ù† Ø§Ù„Ø®Ø§Ù…Ø³ Ø¹Ø´Ø± Ù…Ù† ÙŠÙˆÙ„ÙŠÙˆ  #ØªØ±ÙƒÙŠØ§_ØªÙ†ØªØµØ±_Ø¹Ù„Ù‰_Ø§Ù„Ø§Ù†Ù‚Ù„Ø§Ø¨ #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/h3Vrxg71lk",,"Ozcan_Birinci","Ã–zcan Birinci","206","Deutschland","Mon Jun 27 20:58:18 +0000 2011","215","7071",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"de",,,"null","RT @voicesofjuly15: Ø¨ÙŠØ§Ù† Ø§Ù„Ø®Ø§Ù…Ø³ Ø¹Ø´Ø± Ù…Ù† ÙŠÙˆÙ„ÙŠÙˆ  #ØªØ±ÙƒÙŠØ§_ØªÙ†ØªØµØ±_Ø¹Ù„Ù‰_Ø§Ù„Ø§Ù†Ù‚Ù„Ø§Ø¨ #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/h3Vrxg71lk","0.00000","0.00000",,"null","756969601225949184","voicesofjuly15turkey","Ø¨ÙŠØ§Ù† Ø§Ù„Ø®Ø§Ù…Ø³ Ø¹Ø´Ø± Ù…Ù† ÙŠÙˆÙ„ÙŠÙˆ  #ØªØ±ÙƒÙŠØ§_ØªÙ†ØªØµØ±_Ø¹Ù„Ù‰_Ø§Ù„Ø§Ù†Ù‚Ù„Ø§Ø¨ #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/h3Vrxg71lk","Ø¨ÙŠØ§Ù† Ø§Ù„Ø®Ø§Ù…Ø³ Ø¹Ø´Ø± Ù…Ù† ÙŠÙˆÙ„ÙŠÙˆ  #ØªØ±ÙƒÙŠØ§_ØªÙ†ØªØµØ±_Ø¹Ù„Ù‰_Ø§Ù„Ø§Ù†Ù‚Ù„Ø§Ø¨ #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/h3Vrxg71lk",,"0","9852","23",,"0",,,,,,,"Sat Jul 23 17:49:51 +0000 2016","voicesofjuly15",,,"05","2016","07","24","07/24/2016"
"Sun Jul 24 06:53:10 +0000 2016","1469343190000","757166730393296896","RT @voicesofjuly15: ×”×¦×”×¨×ª ×™×•×œ×™ 15 #×‘× ×™×¡×™×•×Ÿ×”×¤×™×›×”×˜×•×¨×§×™   #×˜×•×¨×§×™×”× ×›×©×œ×”×”×¤×™×›×” #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/H4aQfhOeYF",,"mia_kaleli","mia zeynep kaleli","11","null","Fri Jul 22 14:34:35 +0000 2016","72","60",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"tr",,,"null","RT @voicesofjuly15: ×”×¦×”×¨×ª ×™×•×œ×™ 15 #×‘× ×™×¡×™×•×Ÿ×”×¤×™×›×”×˜×•×¨×§×™   #×˜×•×¨×§×™×”× ×›×©×œ×”×”×¤×™×›×” #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/H4aQfhOeYF","0.00000","0.00000",,"null","756974581852803074","voicesofjuly15turkey","×”×¦×”×¨×ª ×™×•×œ×™ 15 #×‘× ×™×¡×™×•×Ÿ×”×¤×™×›×”×˜×•×¨×§×™   #×˜×•×¨×§×™×”× ×›×©×œ×”×”×¤×™×›×” #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/H4aQfhOeYF","×”×¦×”×¨×ª ×™×•×œ×™ 15 #×‘× ×™×¡×™×•×Ÿ×”×¤×™×›×”×˜×•×¨×§×™   #×˜×•×¨×§×™×”× ×›×©×œ×”×”×¤×™×›×” #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/H4aQfhOeYF",,"13","10059","24",,"0",,,,,,,"Sat Jul 23 18:09:38 +0000 2016","voicesofjuly15",,,"06","2016","07","24","07/24/2016"
"Sun Jul 24 08:04:53 +0000 2016","1469347493000","757184778487664640","Bu ihanet hicbir zaman unutulmayacak. This betrayal will never be forgotten #TurkeyFailedCoup",,"ktopcu","Kamil Topcu","132","Istanbul - London ","Wed Jan 05 19:03:12 +0000 2011","186","210",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","Bu ihanet hicbir zaman unutulmayacak. This betrayal will never be forgotten #TurkeyFailedCoup","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"08","2016","07","24","07/24/2016"
"Sun Jul 24 02:33:31 +0000 2016","1469327611000","757101387348078592","RT @turksnieuws: Foto van President Erdogan in de nacht van 15 juli 2016....  #TurkeyFailedCoup  https://t.co/tLX3vn0gNL",,"usibol","KaraoÄŸlan","47","null","Sun Jun 12 14:15:39 +0000 2016","185","2555",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"nl",,,"null","RT @turksnieuws: Foto van President Erdogan in de nacht van 15 juli 2016....  #TurkeyFailedCoup  https://t.co/tLX3vn0gNL","0.00000","0.00000",,"null","756973826328694785","Turksnieuws","Foto van President Erdogan in de nacht van 15 juli 2016....  #TurkeyFailedCoup  https://t.co/tLX3vn0gNL","Foto van President Erdogan in de nacht van 15 juli 2016....  #TurkeyFailedCoup  https://t.co/tLX3vn0gNL",,"911","3917","19995",,"0",,,,,,,"Sat Jul 23 18:06:38 +0000 2016","turksnieuws",,,"02","2016","07","24","07/24/2016"
"Mon Jul 25 06:34:31 +0000 2016","1469428471000","757524424824324096","RT @failedcoupfacts: A good animation depicting how anti-coup people in Turkey dealt with the coup attempt and tanks. #TurkeyFailedCoup httâ€¦",,"EventsTurkey","FromTurkey","324","Ankara, TÃ¼rkiye","Wed Oct 28 01:22:04 +0000 2015","467","1353",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"tr",,,"null","RT @failedcoupfacts: A good animation depicting how anti-coup people in Turkey dealt with the coup attempt and tanks. #TurkeyFailedCoup httâ€¦","0.00000","0.00000",,"null","757521922464870400","Failed Coup Facts","A good animation depicting how anti-coup people in Turkey dealt with the coup attempt and tanks. #TurkeyFailedCoup https://t.co/GXY3O0w2Mg","A good animation depicting how anti-coup people in Turkey dealt with the coup attempt and tanks. #TurkeyFailedCoup https://t.co/GXY3O0w2Mg",,"0","3320","235",,"0",,,,,,,"Mon Jul 25 06:24:35 +0000 2016","failedcoupfacts",,,"06","2016","07","25","07/25/2016"
"Tue Jul 26 13:42:59 +0000 2016","1469540579000","757994639890718720","RT @failedcoupfacts: Video of pre-failed coup generals' meeting full of code. #TurkeyFailedCoup https://t.co/PTjT6UBdh0",,"inournisa","lInournisa","74","TÃ¼rkiye","Sun Feb 15 15:51:15 +0000 2015","78","8866",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"tr",,,"null","RT @failedcoupfacts: Video of pre-failed coup generals' meeting full of code. #TurkeyFailedCoup https://t.co/PTjT6UBdh0","0.00000","0.00000",,"null","757959346512863232","Failed Coup Facts","Video of pre-failed coup generals' meeting full of code. #TurkeyFailedCoup https://t.co/PTjT6UBdh0","Video of pre-failed coup generals' meeting full of code. #TurkeyFailedCoup https://t.co/PTjT6UBdh0",,"0","3556","279",,"0",,,,,,,"Tue Jul 26 11:22:45 +0000 2016","failedcoupfacts",,,"13","2016","07","26","07/26/2016"
"Tue Jul 26 12:59:08 +0000 2016","1469537948000","757983604664311809","#WhatWouldYouDo? #TurkeyFailedCoup @turkeyresponds https://t.co/OccoecraGQ",,"IdrisCin","Ä°dris Cin","3711","Ä°stanbul","Fri Sep 28 15:35:44 +0000 2007","701","30370",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"tr",,,"null","#WhatWouldYouDo? #TurkeyFailedCoup @turkeyresponds https://t.co/OccoecraGQ","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"12","2016","07","26","07/26/2016"
"Fri Aug 12 13:10:18 +0000 2016","1471007418000","764147008538042368","RT @dw_urdu: Ù†Ø§Ú©Ø§Ù… Ù�ÙˆØ¬ÛŒ #Ø¨ØºØ§ÙˆØª: Ø¨ÛŒØ±ÙˆÙ† Ù…Ù„Ú© ØªØ¹ÛŒÙ†Ø§Øª Ø¯Ø±Ø¬Ù†ÙˆÚº #ØªØ±Ú© Ø³Ù�Ø§Ø±Øª Ú©Ø§Ø± Ø±ÙˆÙ¾ÙˆØ´
https://t.co/BJ9pm6aopw
#TurkeyFailedCoup #Cavusoglu https://tâ€¦",,"observer786","Observer786","13","null","Mon Aug 25 11:05:27 +0000 2014","35","643",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en-gb",,,"null","RT @dw_urdu: Ù†Ø§Ú©Ø§Ù… Ù�ÙˆØ¬ÛŒ #Ø¨ØºØ§ÙˆØª: Ø¨ÛŒØ±ÙˆÙ† Ù…Ù„Ú© ØªØ¹ÛŒÙ†Ø§Øª Ø¯Ø±Ø¬Ù†ÙˆÚº #ØªØ±Ú© Ø³Ù�Ø§Ø±Øª Ú©Ø§Ø± Ø±ÙˆÙ¾ÙˆØ´
https://t.co/BJ9pm6aopw
#TurkeyFailedCoup #Cavusoglu https://tâ€¦","0.00000","0.00000",,"null","764119269777047552","DW(Ø§Ø±Ø¯Ùˆ)","Ù†Ø§Ú©Ø§Ù… Ù�ÙˆØ¬ÛŒ #Ø¨ØºØ§ÙˆØª: Ø¨ÛŒØ±ÙˆÙ† Ù…Ù„Ú© ØªØ¹ÛŒÙ†Ø§Øª Ø¯Ø±Ø¬Ù†ÙˆÚº #ØªØ±Ú© Ø³Ù�Ø§Ø±Øª Ú©Ø§Ø± Ø±ÙˆÙ¾ÙˆØ´
https://t.co/BJ9pm6aopw
#TurkeyFailedCoup #Cavusoglu https://t.co/zGWn7tyDiX","Ù†Ø§Ú©Ø§Ù… Ù�ÙˆØ¬ÛŒ #Ø¨ØºØ§ÙˆØª: Ø¨ÛŒØ±ÙˆÙ† Ù…Ù„Ú© ØªØ¹ÛŒÙ†Ø§Øª Ø¯Ø±Ø¬Ù†ÙˆÚº #ØªØ±Ú© Ø³Ù�Ø§Ø±Øª Ú©Ø§Ø± Ø±ÙˆÙ¾ÙˆØ´
https://t.co/BJ9pm6aopw
#TurkeyFailedCoup #Cavusoglu https://t.co/zGWn7tyDiX",,"136","30556","7048",,"0",,,,,,,"Fri Aug 12 11:20:05 +0000 2016","dw_urdu",,,"13","2016","08","12","08/12/2016"
"Tue Aug 23 15:05:47 +0000 2016","1471964747000","768162337425469440","RT @voicesofjuly15: ÐžÐ±ÑŠÑ�Ñ�Ð½ÐµÐ½Ð¸Ðµ 15-Ð³Ð¾ Ð¸ÑŽÐ»Ñ� 
#Ð¢ÑƒÑ€Ñ†Ð¸Ñ� #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/bQEaShbJeA",,"catlakzombie","Zeynep Ã–demiÅŸ Ã–zger","71","null","Sun Jul 26 14:24:45 +0000 2009","138","1584",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"tr",,,"null","RT @voicesofjuly15: ÐžÐ±ÑŠÑ�Ñ�Ð½ÐµÐ½Ð¸Ðµ 15-Ð³Ð¾ Ð¸ÑŽÐ»Ñ� 
#Ð¢ÑƒÑ€Ñ†Ð¸Ñ� #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/bQEaShbJeA","0.00000","0.00000",,"null","756975877200764929","Voicesofjuly15Turkey","ÐžÐ±ÑŠÑ�Ñ�Ð½ÐµÐ½Ð¸Ðµ 15-Ð³Ð¾ Ð¸ÑŽÐ»Ñ� 
#Ð¢ÑƒÑ€Ñ†Ð¸Ñ� #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/bQEaShbJeA","ÐžÐ±ÑŠÑ�Ñ�Ð½ÐµÐ½Ð¸Ðµ 15-Ð³Ð¾ Ð¸ÑŽÐ»Ñ� 
#Ð¢ÑƒÑ€Ñ†Ð¸Ñ� #TurkishCoupAttempt #TurkeyFailedCoup https://t.co/bQEaShbJeA",,"138","14129","171",,"0",,,,,,,"Sat Jul 23 18:14:47 +0000 2016","voicesofjuly15",,,"15","2016","08","23","08/23/2016"
"Sat Sep 10 15:27:48 +0000 2016","1473521268000","774690859673612290","RT @StopTurkishGov: Cross-stone in memory of #ArmenianGenocide victims unveiled in #Sweden ! #turkeyFailed #PanicInTurkey #PanicInAnkara htâ€¦",,"assyriansy","Ù†","636","Mesopotamia - Armenia ","Thu Apr 16 15:21:01 +0000 2015","81","101618",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"fr",,,"null","RT @StopTurkishGov: Cross-stone in memory of #ArmenianGenocide victims unveiled in #Sweden ! #turkeyFailed #PanicInTurkey #PanicInAnkara htâ€¦","0.00000","0.00000",,"null","768176392341258240","NO Turkey/Azerbaijan","Cross-stone in memory of #ArmenianGenocide victims unveiled in #Sweden ! #turkeyFailed #PanicInTurkey #PanicInAnkara https://t.co/ASAnMvXtgf","Cross-stone in memory of #ArmenianGenocide victims unveiled in #Sweden ! #turkeyFailed #PanicInTurkey #PanicInAnkara https://t.co/ASAnMvXtgf",,"10000","15068","5893",,"0",,,,,,,"Tue Aug 23 16:01:38 +0000 2016","StopTurkishGov",,,"15","2016","09","10","09/10/2016"
"Wed Sep 28 10:07:41 +0000 2016","1475057261000","781133281236512768","RT @KaloManoukian: Bravo et merci Ã  @Pharrell de faire la promotion du film @thepromisefilm qui aborde le #GenocideArmenien ! #turkeyfailedâ€¦",,"Tatev52868952","Tatev","46","Narbonne, France","Sun Sep 18 11:52:26 +0000 2016","182","43",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"fr",,,"null","RT @KaloManoukian: Bravo et merci Ã  @Pharrell de faire la promotion du film @thepromisefilm qui aborde le #GenocideArmenien ! #turkeyfailedâ€¦","0.00000","0.00000",,"null","778333813856403456","Kalomira Manoukian â™°","Bravo et merci Ã  @Pharrell de faire la promotion du film @thepromisefilm qui aborde le #GenocideArmenien !â€¦ https://t.co/9ru3gSYI9i","Bravo et merci Ã  @Pharrell de faire la promotion du film @thepromisefilm qui aborde le #GenocideArmenien !â€¦ https://t.co/9ru3gSYI9i",,"183","377","974",,"0",,,,,,,"Tue Sep 20 16:43:36 +0000 2016","KaloManoukian",,,"10","2016","09","28","09/28/2016"
"Mon Oct 24 00:07:30 +0000 2016","1477267650000","790404324673277953","RT @armeniangirl111: I wish my grandparents were alive to see #Armenia getting the recognition it deserves! #TurkeyFailed http://t.co/0S1tZâ€¦",,"OZzSue","Sue #TeamTommy","6538"," Australia","Mon Sep 02 22:30:16 +0000 2013","2849","184321",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @armeniangirl111: I wish my grandparents were alive to see #Armenia getting the recognition it deserves! #TurkeyFailed http://t.co/0S1tZâ€¦","0.00000","0.00000",,"null","587388556827500544","dEpLoRaBle dEbRaâ�¤ï¸�","I wish my grandparents were alive to see #Armenia getting the recognition it deserves! #TurkeyFailed http://t.co/0S1tZ62C3s","I wish my grandparents were alive to see #Armenia getting the recognition it deserves! #TurkeyFailed http://t.co/0S1tZ62C3s",,"2641","2662","3815",,"0",,,,,,,"Sun Apr 12 18:55:19 +0000 2015","armeniangirl111",,,"00","2016","10","24","10/24/2016"
"Sun Nov 27 22:28:47 +0000 2016","1480285727000","803078156613799937","RT @hardenberg1921: #USA why are you still silent to the #ArmenianGenocide ? #turkeyfailed #turkeyintheoven #turkeyisdone https://t.co/ZpB1â€¦",,"sarkisk11","Sarkis Keosseuian","70","null","Thu Oct 10 13:25:59 +0000 2013","50","8755",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @hardenberg1921: #USA why are you still silent to the #ArmenianGenocide ? #turkeyfailed #turkeyintheoven #turkeyisdone https://t.co/ZpB1â€¦","0.00000","0.00000",,"null","802853106379845632","Soghomon Tehlirian","#USA why are you still silent to the #ArmenianGenocide ? #turkeyfailed #turkeyintheoven #turkeyisdone https://t.co/ZpB1HP0b4m","#USA why are you still silent to the #ArmenianGenocide ? #turkeyfailed #turkeyintheoven #turkeyisdone https://t.co/ZpB1HP0b4m",,"38","47","648",,"0",,,,,,,"Sun Nov 27 07:34:31 +0000 2016","hardenberg1921",,,"22","2016","11","27","11/27/2016"
"Thu Jan 05 12:11:39 +0000 2017","1483618299000","817055976683663360","RT @KaloManoukian: Cc @MaximeGauin #TurkeyFailed #GenocideArmenien #RealiteHistorique #ChercheurEnCarton https://t.co/KBgb13WqeU",,"TututCandice","cooldo","58","null","Mon Nov 09 11:19:18 +0000 2015","60","1147",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @KaloManoukian: Cc @MaximeGauin #TurkeyFailed #GenocideArmenien #RealiteHistorique #ChercheurEnCarton https://t.co/KBgb13WqeU","0.00000","0.00000",,"null","816726309263069188","K.Manoukian  â™°","Cc @MaximeGauin #TurkeyFailed #GenocideArmenien #RealiteHistorique #ChercheurEnCarton https://t.co/KBgb13WqeU","Cc @MaximeGauin #TurkeyFailed #GenocideArmenien #RealiteHistorique #ChercheurEnCarton https://t.co/KBgb13WqeU",,"241","630","1578",,"0",,,,,,,"Wed Jan 04 14:21:40 +0000 2017","KaloManoukian",,,"12","2017","01","05","01/05/2017"
"Thu Jan 26 17:45:27 +0000 2017","1485452727000","824750125373280257","RT @TroKrikorian: Danish Parliament ðŸ‡©ðŸ‡° Adopts #ArmenianGenocide Bill | #TurkeyFailed ðŸ’ª ðŸ‡¦ðŸ‡² https://t.co/71yvrlvkNH",,"alik_o","Alik","810","Los Angeles, CA","Tue Apr 14 20:03:51 +0000 2009","395","11818",,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @TroKrikorian: Danish Parliament ðŸ‡©ðŸ‡° Adopts #ArmenianGenocide Bill | #TurkeyFailed ðŸ’ª ðŸ‡¦ðŸ‡² https://t.co/71yvrlvkNH","0.00000","0.00000",,"null","824726465140789248","Tro Krikorian","Danish Parliament ðŸ‡©ðŸ‡° Adopts #ArmenianGenocide Bill | #TurkeyFailed ðŸ’ª ðŸ‡¦ðŸ‡² https://t.co/71yvrlvkNH","Danish Parliament ðŸ‡©ðŸ‡° Adopts #ArmenianGenocide Bill | #TurkeyFailed ðŸ’ª ðŸ‡¦ðŸ‡² https://t.co/71yvrlvkNH",,"264","1294","385",,"0",,,,,,,"Thu Jan 26 16:11:26 +0000 2017","TroKrikorian",,,"17","2017","01","26","01/26/2017"
"Tue Feb 21 13:56:35 +0000 2017","1487685395000","834114613704851457","#turkeyfailed #nemesisrevival fee fi fo fum,............. https://t.co/OTRQaSj5ND",,"hardenberg1921","Soghomon Tehlirian","53","null","Thu Apr 30 14:18:02 +0000 2015","39","772",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"de",,,"null","#turkeyfailed #nemesisrevival fee fi fo fum,............. https://t.co/OTRQaSj5ND","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"13","2017","02","21","02/21/2017"
"Fri Mar 03 05:28:12 +0000 2017","1488518892000","837610553514332160","RT @failedcoupfacts: 1- An indictment was filed about 221 suspects within the scope of July 15 Coup Attempt.

#TurkeyFailedCoup https://t.câ€¦",,"ClareBitkay","ðŸŽ€ClareðŸŽ€","455","null","Mon Mar 21 15:05:56 +0000 2011","2287","12874",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en",,,"null","RT @failedcoupfacts: 1- An indictment was filed about 221 suspects within the scope of July 15 Coup Attempt.

#TurkeyFailedCoup https://t.câ€¦","0.00000","0.00000",,"null","837609135625633793","Failed Coup Facts","1- An indictment was filed about 221 suspects within the scope of July 15 Coup Attempt.

#TurkeyFailedCoup https://t.co/jqtE4e9L8T","1- An indictment was filed about 221 suspects within the scope of July 15 Coup Attempt.

#TurkeyFailedCoup https://t.co/jqtE4e9L8T",,"3","6636","1178",,"0",,,,,,,"Fri Mar 03 05:22:34 +0000 2017","failedcoupfacts",,,"05","2017","03","03","03/03/2017"
"Sun Mar 05 15:14:41 +0000 2017","1488726881000","838482922575446019","#turkeyfailed #ArmenianGenocide this is sign of weakness we #Armenians are strong #ArtsakhStrong https://t.co/s5P4wUidvD",,"Iveenvan","Ô±ÕµÖ‚Õ«Õ¶ IveenðŸ‡¦ðŸ‡²","55","null","Mon Jan 30 12:50:47 +0000 2012","53","1418",,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false",,"null",,"null",,,,,,"0",,,,"en-gb",,,"null","#turkeyfailed #ArmenianGenocide this is sign of weakness we #Armenians are strong #ArtsakhStrong https://t.co/s5P4wUidvD","0.00000","0.00000",,"null",,"null","null","null",,"0","0","0",,"0",,,,,,,,"null",,,"15","2017","03","05","03/05/2017"
